Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,KV Cache,Latency,Throughput
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-7b-hf,1024,1,With KV Cache,4.864044010988437,421.0488217979384
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-7b-hf,1024,16,With KV Cache,7.436832564009819,4406.1769198057655
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-7b-hf,1024,32,With KV Cache,10.790548585006036,6073.463224202084
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-7b-hf,2048,1,With KV Cache,10.149865932005923,403.5521284161933
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-7b-hf,2048,16,With KV Cache,19.97905493498547,3280.235237015112
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,128,1,With KV Cache,0.7855869259801693,325.87100362011654
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,128,16,With KV Cache,0.7431073850020766,5511.989360714742
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,128,32,With KV Cache,0.8058245169813745,10165.98505923759
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,128,64,With KV Cache,0.8766704800073057,18688.8920907471
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,256,1,With KV Cache,1.3216128510248382,387.4054339006859
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,256,16,With KV Cache,1.4749443260079715,5554.1079453298125
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,256,32,With KV Cache,1.663009366980987,9852.01907175266
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,256,64,With KV Cache,1.7397007640101947,18835.423124414963
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,512,1,With KV Cache,2.6557701929996256,385.5755301039123
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,512,16,With KV Cache,2.709615596017102,6046.614148546772
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,512,32,With KV Cache,3.122114761004923,10495.450202302263
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,512,64,With KV Cache,4.107977740990464,15953.348370431722
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,1024,1,With KV Cache,5.293848650995642,386.8641011515926
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,1024,16,With KV Cache,5.54606473702006,5908.333485772919
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,1024,32,With KV Cache,7.17319497599965,9136.235696823083
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,2048,1,With KV Cache,10.470201304007787,391.2054678864801
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-7b-hf,2048,16,With KV Cache,13.323907484998928,4918.677202899033
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,128,1,With KV Cache,4.689688478014432,54.58784761506971
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,128,16,With KV Cache,6.023873767990153,679.9611276327621
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,128,32,With KV Cache,7.348729651013855,1114.7504928106594
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,256,1,With KV Cache,9.492731444974195,53.93600387495126
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,256,16,With KV Cache,12.229338578006718,669.8645186529154
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,512,1,With KV Cache,19.0597861680144,53.725681441193096
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,1024,1,With KV Cache,38.37873875800869,53.36287919499786
Habana Gaudi2,2,Deepspeed,meta-llama/Llama-2-70b-hf,2048,1,With KV Cache,77.62024587200722,52.76973750835762
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,128,1,With KV Cache,2.8506529239821248,89.80398765711166
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,128,16,With KV Cache,3.5145626179873943,1165.4366261784132
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,128,32,With KV Cache,4.222568937984761,1940.0512153413572
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,128,64,With KV Cache,5.560280664009042,2946.613847400088
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,256,1,With KV Cache,5.734352653991664,89.28645147828473
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,256,16,With KV Cache,7.2012711630086415,1137.5769380940017
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,256,32,With KV Cache,8.645484917040449,1895.0932373621704
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,512,1,With KV Cache,11.522934691020057,88.86625043514428
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,512,16,With KV Cache,14.618711711023934,1120.7553937632456
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,1024,1,With KV Cache,23.230904089985412,88.15842862021329
Habana Gaudi2,4,Deepspeed,meta-llama/Llama-2-70b-hf,2048,1,With KV Cache,47.18836719397223,86.80105380978762
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,128,1,With KV Cache,1.9440536980109755,131.68360537670432
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,128,16,With KV Cache,2.297738557041157,1782.6223037639668
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,128,32,With KV Cache,2.6686701960279606,3069.693666978012
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,128,64,With KV Cache,3.4385480990167707,4764.8017501005415
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,256,1,With KV Cache,3.904857583984267,131.1187383888116
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,256,16,With KV Cache,4.733451503037941,1730.6610186546443
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,256,32,With KV Cache,5.503814313036855,2976.844615050204
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,512,1,With KV Cache,7.838541050994536,130.6365551112445
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,512,16,With KV Cache,9.59425048995763,1707.6894143163397
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,1024,1,With KV Cache,15.833458971988875,129.34634204838858
Habana Gaudi2,8,Deepspeed,meta-llama/Llama-2-70b-hf,2048,1,With KV Cache,32.16873521299567,127.32859942672783
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,128,1,With KV Cache,0.957582639006432,267.3398509664088
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,128,16,With KV Cache,1.180127037980128,3470.812775386112
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,128,32,With KV Cache,1.3946061419555915,5874.0598894199165
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,128,64,With KV Cache,1.845794152992312,8876.39608860991
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,256,1,With KV Cache,1.9579914230271245,261.4924631326677
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,256,16,With KV Cache,2.468113020993769,3319.134873613505
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,256,32,With KV Cache,2.989607352996245,5480.318337984961
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,256,64,With KV Cache,4.07221373799257,8046.728906757543
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,512,1,With KV Cache,3.950534044997767,259.20546142276794
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,512,16,With KV Cache,5.364247567020357,3054.2960210728515
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,512,32,With KV Cache,6.837148190010339,4792.641477023543
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,1,With KV Cache,8.028635833004955,255.0869216885972
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,16,With KV Cache,12.298001794028096,2664.497903709213
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,32,With KV Cache,16.69220841798233,3926.143165657985
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,1,With KV Cache,16.56315507303225,247.29587943477108
Habana Gaudi2,1,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,16,With KV Cache,31.78949856798863,2061.561300183369
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,128,1,With KV Cache,0.7744644079939462,330.5510199792178
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,128,16,With KV Cache,1.0088691209675744,4059.991444749202
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,128,32,With KV Cache,1.2598327279556545,6502.450538249834
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,128,64,With KV Cache,1.7503474039840512,9360.427514393758
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,256,1,With KV Cache,1.5794881469919346,324.15564559637966
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,256,16,With KV Cache,2.0968999110045843,3906.719608793999
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,256,32,With KV Cache,2.597347577975597,6307.973618521199
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,256,64,With KV Cache,3.687404615979176,8886.467153076062
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,512,1,With KV Cache,3.1771488680387847,322.30154850506034
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,512,16,With KV Cache,4.404015982989222,3720.240812768208
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,512,32,With KV Cache,5.622552897024434,5827.95761998815
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,1,With KV Cache,6.449297008977737,317.5539903262454
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,16,With KV Cache,9.70918826397974,3374.9474321727266
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,1,With KV Cache,13.242408641963266,309.30928887214463
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,128,1,With KV Cache,0.7208225460490212,355.1498234942697
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,128,16,With KV Cache,0.7723298689816147,5303.433370252712
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,128,32,With KV Cache,0.8742481000372209,9370.337779002582
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,128,64,With KV Cache,1.0965639110072516,14941.217593920665
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,256,1,With KV Cache,1.322580181993544,387.1220867896682
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,256,16,With KV Cache,1.6548405620269475,4950.325842850956
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,256,32,With KV Cache,1.7531979440245775,9345.208312524872
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,256,64,With KV Cache,2.3198312540189363,14125.165329690191
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,512,1,With KV Cache,2.583428571990225,396.3724838775509
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,512,16,With KV Cache,3.0210309170070104,5423.314242752577
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,512,32,With KV Cache,3.634735201951116,9015.237198685129
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,512,64,With KV Cache,5.003263340971898,13098.650927150567
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,1,With KV Cache,4.853254946996458,421.9848374681922
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,16,With KV Cache,6.513865042012185,5030.500292630825
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,32,With KV Cache,8.081986035045702,8108.897951050395
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,1,With KV Cache,10.363150973978918,395.2465818827443
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,16,With KV Cache,14.645790409005713,4474.73288704868
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,128,1,With KV Cache,0.6483861790038645,394.82642951042016
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,128,16,With KV Cache,0.853472240967676,4799.218771727023
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,128,32,With KV Cache,0.8235389899928123,9947.312877161408
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,128,64,With KV Cache,0.9008609949960372,18187.04560526796
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,256,1,With KV Cache,1.301023624953814,393.5362818781834
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,256,16,With KV Cache,1.6386629579938017,4999.197644663538
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,256,32,With KV Cache,1.677860635041725,9764.815776605048
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,512,1,With KV Cache,2.926498935034033,349.9061584275245
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,512,16,With KV Cache,2.8855072910082527,5678.0310523059225
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,512,32,With KV Cache,2.9308496009907685,11180.37581625575
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,512,64,With KV Cache,3.625868193048518,18074.56766510295
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,1,With KV Cache,5.455621491011698,375.3926117077848
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,16,With KV Cache,5.774919544986915,5674.191604702996
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,1024,32,With KV Cache,6.345801787974779,10327.45777282076
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,1,With KV Cache,10.45606975100236,391.7341886139714
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-8B,2048,16,With KV Cache,12.168518510996364,5385.700809903595
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,128,1,With KV Cache,4.734942456008866,54.06612696530744
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,128,16,With KV Cache,6.110872306977399,670.2807380417987
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,256,1,With KV Cache,9.575207257003058,53.47142743312804
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,512,1,With KV Cache,19.238010796019807,53.2279564065874
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,1024,1,With KV Cache,38.74150891898898,52.8631965337876
Habana Gaudi2,2,Deepspeed,meta-llama/Meta-Llama-3-70B,2048,1,With KV Cache,78.29392685001949,52.31567970586445
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,128,1,With KV Cache,2.874648729048204,89.05435902937664
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,128,16,With KV Cache,3.5579076189897023,1151.2384352360148
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,128,32,With KV Cache,4.288846349983942,1910.0707583125877
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,128,64,With KV Cache,5.674213642021641,2887.4485582750485
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,256,1,With KV Cache,5.782684859004803,88.54018721125932
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,256,16,With KV Cache,7.283149068010971,1124.7881820764703
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,256,32,With KV Cache,8.773499139992055,1867.4419109836304
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,512,1,With KV Cache,11.615159466047771,88.16064927849251
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,512,16,With KV Cache,14.792722709011286,1107.5716298000607
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,1024,1,With KV Cache,23.400153185008094,87.52079457805019
Habana Gaudi2,4,Deepspeed,meta-llama/Meta-Llama-3-70B,2048,1,With KV Cache,47.57884146500146,86.0886871953992
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,128,1,With KV Cache,1.9617090619867668,130.49845410854655
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,128,16,With KV Cache,2.3396886760019697,1750.660266048384
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,128,32,With KV Cache,2.7063557489891537,3026.9486940361703
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,128,64,With KV Cache,3.4881671970360912,4697.022554974299
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,256,1,With KV Cache,3.926349244022276,130.40103367765906
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,256,16,With KV Cache,4.775029212003574,1715.591598771117
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,256,32,With KV Cache,5.572651671012864,2940.0725125570443
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,512,1,With KV Cache,7.892517630010843,129.7431374883851
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,512,16,With KV Cache,9.68043505802052,1692.4859163664737
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,1024,1,With KV Cache,15.884663343022112,128.92939282214343
Habana Gaudi2,8,Deepspeed,meta-llama/Meta-Llama-3-70B,2048,1,With KV Cache,32.39820735901594,126.42674807932372
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,128,1,With KV Cache,0.9189981239615008,278.56422480654
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,128,16,With KV Cache,1.1335245739901438,3613.507897390864
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,128,32,With KV Cache,1.3402350319665857,6112.360746144293
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,128,64,With KV Cache,1.7758654649951495,9225.924104585676
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,256,1,With KV Cache,1.88193318300182,272.060668585121
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,256,16,With KV Cache,2.3739027379779145,3450.8574715145783
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,256,32,With KV Cache,2.879130802000873,5690.606341543712
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,256,64,With KV Cache,3.923696284997277,8351.308974981672
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,512,1,With KV Cache,3.794518879032694,269.8629345760536
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,512,16,With KV Cache,5.17405101202894,3166.571021798878
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,512,32,With KV Cache,6.603879793954548,4961.931625405587
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,512,64,With KV Cache,9.552174950949848,6860.845863536371
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,1024,1,With KV Cache,7.717790350026917,265.36092678299525
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,1024,16,With KV Cache,11.893040701979771,2755.224742024576
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,1024,32,With KV Cache,16.212937028030865,4042.2040674489463
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,2048,1,With KV Cache,15.938121835002676,256.99389441261053
Habana Gaudi2,1,Deepspeed,mistralai/Mistral-7B-v0.1,2048,16,With KV Cache,30.9686527440208,2116.204425865869
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,128,1,With KV Cache,0.760120477003511,336.7887167165706
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,128,16,With KV Cache,0.9667620880063624,4236.823155163946
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,128,32,With KV Cache,1.166484639979899,7022.810004717393
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,128,64,With KV Cache,1.5783024989650585,10380.773020852146
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,256,1,With KV Cache,1.5563811280298978,328.96826540688085
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,256,16,With KV Cache,2.006650987023022,4082.423925723768
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,256,32,With KV Cache,2.4245781040517613,6757.464307963669
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,512,1,With KV Cache,3.131939690967556,326.95393303810835
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,512,16,With KV Cache,4.235447223996744,3868.3046048061433
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,1024,1,With KV Cache,6.349266319011804,322.5569533707557
Habana Gaudi2,2,Deepspeed,mistralai/Mistral-7B-v0.1,2048,1,With KV Cache,13.024504002009053,314.4841446068261
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,128,1,With KV Cache,0.7869167950120755,325.32029005184927
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,128,16,With KV Cache,0.7999928849749267,5120.045536565462
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,128,32,With KV Cache,0.8158416080405004,10041.16475460924
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,128,64,With KV Cache,1.0236722140107304,16005.123296067366
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,256,1,With KV Cache,1.45195448002778,352.62813472651294
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,256,16,With KV Cache,1.6734768759924918,4895.197607759926
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,256,32,With KV Cache,1.9010892130318096,8618.217329144278
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,256,64,With KV Cache,2.1635776559705846,15145.284898637125
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,512,1,With KV Cache,2.7542269750265405,371.7921613886352
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,512,16,With KV Cache,3.1080502210534178,5271.472091736966
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,512,32,With KV Cache,3.5341992070316337,9271.690156798426
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,1024,1,With KV Cache,5.565569655969739,367.9767079733294
Habana Gaudi2,4,Deepspeed,mistralai/Mistral-7B-v0.1,2048,1,With KV Cache,10.916960312984884,375.1960145103874
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,128,1,With KV Cache,0.7751899370341562,330.2416450082481
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,128,16,With KV Cache,0.8777222280041315,4666.624439162227
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,128,32,With KV Cache,0.8929238520213403,9174.354544853411
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,128,64,With KV Cache,1.1297526760026813,14502.289171794902
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,256,1,With KV Cache,1.5745578199857846,325.1706564860365
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,256,16,With KV Cache,1.8371052959701049,4459.189148259528
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,256,32,With KV Cache,1.7534375570248812,9343.931259120116
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,256,64,With KV Cache,2.043743592977989,16033.32243466654
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,512,1,With KV Cache,3.3768610930419527,303.2401901606079
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,512,16,With KV Cache,3.2438139989972115,5050.844470448962
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,512,32,With KV Cache,3.73553099198034,8771.9791564702
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,1024,1,With KV Cache,6.021601563028526,340.1088528630532
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,1024,16,With KV Cache,6.744603114027996,4858.402999554762
Habana Gaudi2,8,Deepspeed,mistralai/Mistral-7B-v0.1,2048,1,With KV Cache,12.096412080980372,338.6128029186679
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,128,1,With KV Cache,0.9296163179678842,275.38242934419327
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,128,16,With KV Cache,1.1135078949737365,3678.465162653032
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,128,32,With KV Cache,1.3147409779485315,6230.885122925479
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,128,64,With KV Cache,1.6988864380400628,9643.964206872806
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,256,1,With KV Cache,1.865862627979368,274.40390965677324
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,256,16,With KV Cache,2.3011973540415056,3559.8858940163045
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,256,32,With KV Cache,2.744080943986773,5970.669355035969
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,256,64,With KV Cache,3.62377181998454,9042.511953785155
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,512,1,With KV Cache,3.758302682021167,272.46341943095064
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,512,16,With KV Cache,4.875355112017132,3360.5757167545635
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,512,32,With KV Cache,6.038204278971534,5426.778970383105
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,512,64,With KV Cache,8.25244761898648,7941.401512106631
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,1024,1,With KV Cache,7.607693791040219,269.2011608579703
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,1024,16,With KV Cache,10.84658745903289,3021.04234384901
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,1024,32,With KV Cache,13.91756837698631,4708.868548357085
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,2048,1,With KV Cache,15.932216096960474,257.0891566541976
Habana Gaudi2,1,Deepspeed,Qwen/Qwen2-7B,2048,16,With KV Cache,30.85593380301725,2123.93507253349
